iso2,year,new_sp,sex,age,count
PE,2007,17796.0,f,55-64,402.0
PE,2008,17989.0,f,55-64,373.0
PE,1980,,f,6-5,
PE,1981,,f,6-5,
PE,1982,,f,6-5,
PE,1983,,f,6-5,
PE,1984,,f,6-5,
PE,1985,,f,6-5,
PE,1986,,f,6-5,
PE,1987,,f,6-5,
PE,1988,,f,6-5,
PE,1989,,f,6-5,
PE,1990,,f,6-5,
PE,1991,,f,6-5,
PE,1992,,f,6-5,
PE,1993,35646.0,f,6-5,
PE,1994,33925.0,f,6-5,
PE,1995,32096.0,f,6-5,152.0
PE,1996,26800.0,f,6-5,144.0
PE,1997,27498.0,f,6-5,496.0
PE,1998,27707.0,f,6-5,623.0
PE,1999,24511.0,f,6-5,703.0
PE,2000,22580.0,f,6-5,624.0
PE,2001,21685.0,f,6-5,497.0
PE,2002,20533.0,f,6-5,100.0
PE,2003,18504.0,f,6-5,98.0
PE,2004,18289.0,f,6-5,471.0
PE,2005,18490.0,f,6-5,472.0
PE,2006,19251.0,f,6-5,556.0
PE,2007,17796.0,f,6-5,669.0
PE,2008,17989.0,f,6-5,899.0
PE,1980,,f,u,
PE,1981,,f,u,
PE,1982,,f,u,
PE,1983,,f,u,
PE,1984,,f,u,
PE,1985,,f,u,
PE,1986,,f,u,
PE,1987,,f,u,
PE,1988,,f,u,
PE,1989,,f,u,
PE,1990,,f,u,
PE,1991,,f,u,
PE,1992,,f,u,
PE,1993,35646.0,f,u,
PE,1994,33925.0,f,u,
PE,1995,32096.0,f,u,
PE,1996,26800.0,f,u,
PE,1997,27498.0,f,u,
PE,1998,27707.0,f,u,
PE,1999,24511.0,f,u,
PE,2000,22580.0,f,u,
PE,2001,21685.0,f,u,
PE,2002,20533.0,f,u,
PE,2003,18504.0,f,u,
PE,2004,18289.0,f,u,
PE,2005,18490.0,f,u,
PE,2006,19251.0,f,u,
PE,2007,17796.0,f,u,
PE,2008,17989.0,f,u,0.0
PE,1980,,m,0-14,
PE,1981,,m,0-14,
PE,1982,,m,0-14,
PE,1983,,m,0-14,
PE,1984,,m,0-14,
PE,1985,,m,0-14,
PE,1986,,m,0-14,
PE,1987,,m,0-14,
PE,1988,,m,0-14,
PE,1989,,m,0-14,
PE,1990,,m,0-14,
PE,1991,,m,0-14,
PE,1992,,m,0-14,
PE,1993,35646.0,m,0-14,
PE,1994,33925.0,m,0-14,
PE,1995,32096.0,m,0-14,147.0
PE,1996,26800.0,m,0-14,151.0
PE,1997,27498.0,m,0-14,745.0
PE,1998,27707.0,m,0-14,704.0
PE,1999,24511.0,m,0-14,712.0
PE,2000,22580.0,m,0-14,552.0
PE,2001,21685.0,m,0-14,11.0
PE,2002,20533.0,m,0-14,65.0
PE,2003,18504.0,m,0-14,101.0
PE,2004,18289.0,m,0-14,385.0
PE,2005,18490.0,m,0-14,371.0
PE,2006,19251.0,m,0-14,400.0
PE,2007,17796.0,m,0-14,395.0
PE,2008,17989.0,m,0-14,84.0
PE,1980,,m,0-4,
PE,1981,,m,0-4,
PE,1982,,m,0-4,
PE,1983,,m,0-4,
PE,1984,,m,0-4,
PE,1985,,m,0-4,
PE,1986,,m,0-4,
PE,1987,,m,0-4,
PE,1988,,m,0-4,
PE,1989,,m,0-4,
PE,1990,,m,0-4,
PE,1991,,m,0-4,
PE,1992,,m,0-4,
PE,1993,35646.0,m,0-4,
PE,1994,33925.0,m,0-4,
PE,1995,32096.0,m,0-4,
PE,1996,26800.0,m,0-4,
PE,1997,27498.0,m,0-4,
PE,1998,27707.0,m,0-4,
PE,1999,24511.0,m,0-4,
PE,2000,22580.0,m,0-4,
PE,2001,21685.0,m,0-4,
PE,2002,20533.0,m,0-4,
PE,2003,18504.0,m,0-4,
PE,2004,18289.0,m,0-4,
PE,2005,18490.0,m,0-4,
PE,2006,19251.0,m,0-4,36.0
PE,2007,17796.0,m,0-4,10.0
PE,2008,17989.0,m,0-4,10.0
PE,1980,,m,15-24,
PE,1981,,m,15-24,
PE,1982,,m,15-24,
PE,1983,,m,15-24,
PE,1984,,m,15-24,
PE,1985,,m,15-24,
PE,1986,,m,15-24,
PE,1987,,m,15-24,
PE,1988,,m,15-24,
PE,1989,,m,15-24,
PE,1990,,m,15-24,
PE,1991,,m,15-24,
PE,1992,,m,15-24,
PE,1993,35646.0,m,15-24,
PE,1994,33925.0,m,15-24,
PE,1995,32096.0,m,15-24,1311.0
PE,1996,26800.0,m,15-24,1351.0
PE,1997,27498.0,m,15-24,6913.0
PE,1998,27707.0,m,15-24,6271.0
PE,1999,24511.0,m,15-24,4861.0
PE,2000,22580.0,m,15-24,5290.0
PE,2001,21685.0,m,15-24,5591.0
PE,2002,20533.0,m,15-24,983.0
PE,2003,18504.0,m,15-24,758.0
PE,2004,18289.0,m,15-24,3860.0
PE,2005,18490.0,m,15-24,3802.0
PE,2006,19251.0,m,15-24,4071.0
PE,2007,17796.0,m,15-24,3436.0
PE,2008,17989.0,m,15-24,3406.0
PE,1980,,m,25-34,
PE,1981,,m,25-34,
PE,1982,,m,25-34,
PE,1983,,m,25-34,
PE,1984,,m,25-34,
PE,1985,,m,25-34,
PE,1986,,m,25-34,
PE,1987,,m,25-34,
PE,1988,,m,25-34,
PE,1989,,m,25-34,
PE,1990,,m,25-34,
PE,1991,,m,25-34,
PE,1992,,m,25-34,
PE,1993,35646.0,m,25-34,
PE,1994,33925.0,m,25-34,
PE,1995,32096.0,m,25-34,849.0
PE,1996,26800.0,m,25-34,789.0
PE,1997,27498.0,m,25-34,3853.0
PE,1998,27707.0,m,25-34,3987.0
PE,1999,24511.0,m,25-34,3007.0
PE,2000,22580.0,m,25-34,2875.0
PE,2001,21685.0,m,25-34,2887.0
PE,2002,20533.0,m,25-34,622.0
PE,2003,18504.0,m,25-34,506.0
PE,2004,18289.0,m,25-34,2085.0
PE,2005,18490.0,m,25-34,2670.0
PE,2006,19251.0,m,25-34,2470.0
PE,2007,17796.0,m,25-34,2239.0
PE,2008,17989.0,m,25-34,2233.0
PE,1980,,m,35-44,
PE,1981,,m,35-44,
PE,1982,,m,35-44,
PE,1983,,m,35-44,
PE,1984,,m,35-44,
PE,1985,,m,35-44,
PE,1986,,m,35-44,
PE,1987,,m,35-44,
PE,1988,,m,35-44,
PE,1989,,m,35-44,
PE,1990,,m,35-44,
PE,1991,,m,35-44,
PE,1992,,m,35-44,
PE,1993,35646.0,m,35-44,
PE,1994,33925.0,m,35-44,
PE,1995,32096.0,m,35-44,454.0
PE,1996,26800.0,m,35-44,420.0
PE,1997,27498.0,m,35-44,1971.0
PE,1998,27707.0,m,35-44,2095.0
PE,1999,24511.0,m,35-44,1586.0
PE,2000,22580.0,m,35-44,1546.0
PE,2001,21685.0,m,35-44,1550.0
PE,2002,20533.0,m,35-44,298.0
PE,2003,18504.0,m,35-44,355.0
PE,2004,18289.0,m,35-44,1357.0
PE,2005,18490.0,m,35-44,1513.0
PE,2006,19251.0,m,35-44,1494.0
PE,2007,17796.0,m,35-44,1585.0
PE,2008,17989.0,m,35-44,1564.0
PE,1980,,m,45-54,
PE,1981,,m,45-54,
PE,1982,,m,45-54,
PE,1983,,m,45-54,
PE,1984,,m,45-54,
PE,1985,,m,45-54,
PE,1986,,m,45-54,
PE,1987,,m,45-54,
PE,1988,,m,45-54,
PE,1989,,m,45-54,
PE,1990,,m,45-54,
PE,1991,,m,45-54,
PE,1992,,m,45-54,
PE,1993,35646.0,m,45-54,
PE,1994,33925.0,m,45-54,
PE,1995,32096.0,m,45-54,322.0
PE,1996,26800.0,m,45-54,261.0
PE,1997,27498.0,m,45-54,1174.0
PE,1998,27707.0,m,45-54,1337.0
PE,1999,24511.0,m,45-54,852.0
PE,2000,22580.0,m,45-54,1041.0
PE,2001,21685.0,m,45-54,979.0
PE,2002,20533.0,m,45-54,194.0
PE,2003,18504.0,m,45-54,206.0
PE,2004,18289.0,m,45-54,894.0
PE,2005,18490.0,m,45-54,1075.0
PE,2006,19251.0,m,45-54,1106.0
PE,2007,17796.0,m,45-54,1152.0
PE,2008,17989.0,m,45-54,1121.0
PE,1980,,m,5-14,
PE,1981,,m,5-14,
PE,1982,,m,5-14,
PE,1983,,m,5-14,
PE,1984,,m,5-14,
PE,1985,,m,5-14,
PE,1986,,m,5-14,
PE,1987,,m,5-14,
PE,1988,,m,5-14,
PE,1989,,m,5-14,
PE,1990,,m,5-14,
PE,1991,,m,5-14,
PE,1992,,m,5-14,
PE,1993,35646.0,m,5-14,
PE,1994,33925.0,m,5-14,
PE,1995,32096.0,m,5-14,
PE,1996,26800.0,m,5-14,
PE,1997,27498.0,m,5-14,
PE,1998,27707.0,m,5-14,
PE,1999,24511.0,m,5-14,
PE,2000,22580.0,m,5-14,
PE,2001,21685.0,m,5-14,
PE,2002,20533.0,m,5-14,
PE,2003,18504.0,m,5-14,
PE,2004,18289.0,m,5-14,
PE,2005,18490.0,m,5-14,
PE,2006,19251.0,m,5-14,364.0
PE,2007,17796.0,m,5-14,385.0
PE,2008,17989.0,m,5-14,74.0
PE,1980,,m,55-64,
PE,1981,,m,55-64,
PE,1982,,m,55-64,
PE,1983,,m,55-64,
PE,1984,,m,55-64,
PE,1985,,m,55-64,
PE,1986,,m,55-64,
PE,1987,,m,55-64,
PE,1988,,m,55-64,
PE,1989,,m,55-64,
PE,1990,,m,55-64,
PE,1991,,m,55-64,
PE,1992,,m,55-64,
PE,1993,35646.0,m,55-64,
PE,1994,33925.0,m,55-64,
PE,1995,32096.0,m,55-64,200.0
PE,1996,26800.0,m,55-64,190.0
PE,1997,27498.0,m,55-64,842.0
PE,1998,27707.0,m,55-64,831.0
PE,1999,24511.0,m,55-64,624.0
PE,2000,22580.0,m,55-64,801.0
PE,2001,21685.0,m,55-64,843.0
PE,2002,20533.0,m,55-64,164.0
PE,2003,18504.0,m,55-64,139.0
PE,2004,18289.0,m,55-64,747.0
PE,2005,18490.0,m,55-64,641.0
PE,2006,19251.0,m,55-64,884.0
PE,2007,17796.0,m,55-64,654.0
PE,2008,17989.0,m,55-64,608.0
PE,1980,,m,6-5,
PE,1981,,m,6-5,
PE,1982,,m,6-5,
PE,1983,,m,6-5,
PE,1984,,m,6-5,
PE,1985,,m,6-5,
PE,1986,,m,6-5,
PE,1987,,m,6-5,
PE,1988,,m,6-5,
PE,1989,,m,6-5,
PE,1990,,m,6-5,
PE,1991,,m,6-5,
PE,1992,,m,6-5,
PE,1993,35646.0,m,6-5,
PE,1994,33925.0,m,6-5,
PE,1995,32096.0,m,6-5,216.0
PE,1996,26800.0,m,6-5,167.0
PE,1997,27498.0,m,6-5,748.0
PE,1998,27707.0,m,6-5,889.0
PE,1999,24511.0,m,6-5,714.0
PE,2000,22580.0,m,6-5,796.0
PE,2001,21685.0,m,6-5,696.0
PE,2002,20533.0,m,6-5,138.0
PE,2003,18504.0,m,6-5,165.0
PE,2004,18289.0,m,6-5,675.0
PE,2005,18490.0,m,6-5,708.0
PE,2006,19251.0,m,6-5,869.0
PE,2007,17796.0,m,6-5,702.0
PE,2008,17989.0,m,6-5,921.0
PE,1980,,m,u,
PE,1981,,m,u,
PE,1982,,m,u,
PE,1983,,m,u,
PE,1984,,m,u,
PE,1985,,m,u,
PE,1986,,m,u,
PE,1987,,m,u,
PE,1988,,m,u,
PE,1989,,m,u,
PE,1990,,m,u,
PE,1991,,m,u,
PE,1992,,m,u,
PE,1993,35646.0,m,u,
PE,1994,33925.0,m,u,
PE,1995,32096.0,m,u,
PE,1996,26800.0,m,u,
PE,1997,27498.0,m,u,
PE,1998,27707.0,m,u,
PE,1999,24511.0,m,u,
PE,2000,22580.0,m,u,
PE,2001,21685.0,m,u,
PE,2002,20533.0,m,u,
PE,2003,18504.0,m,u,
PE,2004,18289.0,m,u,
PE,2005,18490.0,m,u,
PE,2006,19251.0,m,u,
PE,2007,17796.0,m,u,
PE,2008,17989.0,m,u,0.0
PF,1980,,f,0-14,
PF,1981,,f,0-14,
PF,1982,,f,0-14,
PF,1983,,f,0-14,
PF,1984,,f,0-14,
PF,1985,,f,0-14,
PF,1986,,f,0-14,
PF,1987,,f,0-14,
PF,1988,,f,0-14,
PF,1989,,f,0-14,
PF,1990,,f,0-14,
PF,1991,,f,0-14,
PF,1992,,f,0-14,
PF,1993,,f,0-14,
PF,1994,38.0,f,0-14,
PF,1995,,f,0-14,
PF,1996,37.0,f,0-14,0.0
PF,1997,41.0,f,0-14,1.0
PF,1998,34.0,f,0-14,3.0
PF,1999,33.0,f,0-14,4.0
PF,2000,29.0,f,0-14,1.0
PF,2001,0.0,f,0-14,3.0
PF,2002,28.0,f,0-14,0.0
PF,2003,21.0,f,0-14,
PF,2004,30.0,f,0-14,
PF,2005,21.0,f,0-14,0.0
PF,2006,24.0,f,0-14,1.0
PF,2007,19.0,f,0-14,1.0
PF,2008,20.0,f,0-14,0.0
PF,1980,,f,0-4,
PF,1981,,f,0-4,
PF,1982,,f,0-4,
PF,1983,,f,0-4,
PF,1984,,f,0-4,
PF,1985,,f,0-4,
PF,1986,,f,0-4,
PF,1987,,f,0-4,
PF,1988,,f,0-4,
PF,1989,,f,0-4,
PF,1990,,f,0-4,
PF,1991,,f,0-4,
PF,1992,,f,0-4,
PF,1993,,f,0-4,
PF,1994,38.0,f,0-4,
PF,1995,,f,0-4,
PF,1996,37.0,f,0-4,
PF,1997,41.0,f,0-4,
PF,1998,34.0,f,0-4,
PF,1999,33.0,f,0-4,
PF,2000,29.0,f,0-4,
PF,2001,0.0,f,0-4,
PF,2002,28.0,f,0-4,
PF,2003,21.0,f,0-4,
PF,2004,30.0,f,0-4,
PF,2005,21.0,f,0-4,
PF,2006,24.0,f,0-4,
PF,2007,19.0,f,0-4,
PF,2008,20.0,f,0-4,0.0
PF,1980,,f,15-24,
PF,1981,,f,15-24,
PF,1982,,f,15-24,
PF,1983,,f,15-24,
PF,1984,,f,15-24,
PF,1985,,f,15-24,
PF,1986,,f,15-24,
PF,1987,,f,15-24,
PF,1988,,f,15-24,
PF,1989,,f,15-24,
PF,1990,,f,15-24,
PF,1991,,f,15-24,
PF,1992,,f,15-24,
PF,1993,,f,15-24,
PF,1994,38.0,f,15-24,
PF,1995,,f,15-24,
PF,1996,37.0,f,15-24,5.0
PF,1997,41.0,f,15-24,5.0
PF,1998,34.0,f,15-24,1.0
PF,1999,33.0,f,15-24,2.0
PF,2000,29.0,f,15-24,4.0
PF,2001,0.0,f,15-24,7.0
PF,2002,28.0,f,15-24,4.0
PF,2003,21.0,f,15-24,3.0
PF,2004,30.0,f,15-24,4.0
PF,2005,21.0,f,15-24,2.0
PF,2006,24.0,f,15-24,6.0
PF,2007,19.0,f,15-24,1.0
PF,2008,20.0,f,15-24,1.0
PF,1980,,f,25-34,
PF,1981,,f,25-34,
PF,1982,,f,25-34,
PF,1983,,f,25-34,
PF,1984,,f,25-34,
PF,1985,,f,25-34,
PF,1986,,f,25-34,
PF,1987,,f,25-34,
PF,1988,,f,25-34,
PF,1989,,f,25-34,
PF,1990,,f,25-34,
PF,1991,,f,25-34,
PF,1992,,f,25-34,
PF,1993,,f,25-34,
PF,1994,38.0,f,25-34,
PF,1995,,f,25-34,
PF,1996,37.0,f,25-34,4.0
PF,1997,41.0,f,25-34,3.0
PF,1998,34.0,f,25-34,2.0
PF,1999,33.0,f,25-34,2.0
PF,2000,29.0,f,25-34,1.0
PF,2001,0.0,f,25-34,1.0
PF,2002,28.0,f,25-34,2.0
PF,2003,21.0,f,25-34,1.0
PF,2004,30.0,f,25-34,6.0
PF,2005,21.0,f,25-34,3.0
PF,2006,24.0,f,25-34,1.0
PF,2007,19.0,f,25-34,1.0
PF,2008,20.0,f,25-34,1.0
PF,1980,,f,35-44,
PF,1981,,f,35-44,
PF,1982,,f,35-44,
PF,1983,,f,35-44,
PF,1984,,f,35-44,
PF,1985,,f,35-44,
PF,1986,,f,35-44,
PF,1987,,f,35-44,
PF,1988,,f,35-44,
PF,1989,,f,35-44,
PF,1990,,f,35-44,
PF,1991,,f,35-44,
PF,1992,,f,35-44,
PF,1993,,f,35-44,
PF,1994,38.0,f,35-44,
PF,1995,,f,35-44,
PF,1996,37.0,f,35-44,2.0
PF,1997,41.0,f,35-44,2.0
PF,1998,34.0,f,35-44,5.0
PF,1999,33.0,f,35-44,4.0
PF,2000,29.0,f,35-44,0.0
PF,2001,0.0,f,35-44,1.0
PF,2002,28.0,f,35-44,1.0
PF,2003,21.0,f,35-44,1.0
PF,2004,30.0,f,35-44,1.0
PF,2005,21.0,f,35-44,0.0
PF,2006,24.0,f,35-44,0.0
PF,2007,19.0,f,35-44,5.0
PF,2008,20.0,f,35-44,1.0
PF,1980,,f,45-54,
PF,1981,,f,45-54,
PF,1982,,f,45-54,
PF,1983,,f,45-54,
PF,1984,,f,45-54,
PF,1985,,f,45-54,
PF,1986,,f,45-54,
PF,1987,,f,45-54,
PF,1988,,f,45-54,
PF,1989,,f,45-54,
PF,1990,,f,45-54,
PF,1991,,f,45-54,
PF,1992,,f,45-54,
PF,1993,,f,45-54,
PF,1994,38.0,f,45-54,
PF,1995,,f,45-54,
PF,1996,37.0,f,45-54,0.0
PF,1997,41.0,f,45-54,3.0
PF,1998,34.0,f,45-54,1.0
PF,1999,33.0,f,45-54,2.0
PF,2000,29.0,f,45-54,1.0
PF,2001,0.0,f,45-54,3.0
PF,2002,28.0,f,45-54,2.0
PF,2003,21.0,f,45-54,1.0
PF,2004,30.0,f,45-54,4.0
PF,2005,21.0,f,45-54,1.0
PF,2006,24.0,f,45-54,0.0
PF,2007,19.0,f,45-54,0.0
PF,2008,20.0,f,45-54,0.0
PF,1980,,f,5-14,
PF,1981,,f,5-14,
PF,1982,,f,5-14,
PF,1983,,f,5-14,
PF,1984,,f,5-14,
PF,1985,,f,5-14,
PF,1986,,f,5-14,
PF,1987,,f,5-14,
PF,1988,,f,5-14,
PF,1989,,f,5-14,
PF,1990,,f,5-14,
PF,1991,,f,5-14,
PF,1992,,f,5-14,
PF,1993,,f,5-14,
PF,1994,38.0,f,5-14,
PF,1995,,f,5-14,
PF,1996,37.0,f,5-14,
PF,1997,41.0,f,5-14,
PF,1998,34.0,f,5-14,
PF,1999,33.0,f,5-14,
PF,2000,29.0,f,5-14,
PF,2001,0.0,f,5-14,
PF,2002,28.0,f,5-14,
PF,2003,21.0,f,5-14,
PF,2004,30.0,f,5-14,
PF,2005,21.0,f,5-14,
PF,2006,24.0,f,5-14,
PF,2007,19.0,f,5-14,1.0
PF,2008,20.0,f,5-14,0.0
PF,1980,,f,55-64,
PF,1981,,f,55-64,
PF,1982,,f,55-64,
PF,1983,,f,55-64,
PF,1984,,f,55-64,
PF,1985,,f,55-64,
PF,1986,,f,55-64,
PF,1987,,f,55-64,
PF,1988,,f,55-64,
PF,1989,,f,55-64,
PF,1990,,f,55-64,
PF,1991,,f,55-64,
PF,1992,,f,55-64,
PF,1993,,f,55-64,
PF,1994,38.0,f,55-64,
PF,1995,,f,55-64,
PF,1996,37.0,f,55-64,2.0
PF,1997,41.0,f,55-64,2.0
PF,1998,34.0,f,55-64,0.0
PF,1999,33.0,f,55-64,3.0
PF,2000,29.0,f,55-64,0.0
PF,2001,0.0,f,55-64,4.0
PF,2002,28.0,f,55-64,2.0
PF,2003,21.0,f,55-64,0.0
PF,2004,30.0,f,55-64,2.0
PF,2005,21.0,f,55-64,1.0
PF,2006,24.0,f,55-64,2.0
PF,2007,19.0,f,55-64,3.0
PF,2008,20.0,f,55-64,1.0
PF,1980,,f,6-5,
PF,1981,,f,6-5,
PF,1982,,f,6-5,
PF,1983,,f,6-5,
PF,1984,,f,6-5,
PF,1985,,f,6-5,
PF,1986,,f,6-5,
PF,1987,,f,6-5,
PF,1988,,f,6-5,
PF,1989,,f,6-5,
PF,1990,,f,6-5,
PF,1991,,f,6-5,
PF,1992,,f,6-5,
PF,1993,,f,6-5,
PF,1994,38.0,f,6-5,
PF,1995,,f,6-5,
PF,1996,37.0,f,6-5,1.0
PF,1997,41.0,f,6-5,3.0
PF,1998,34.0,f,6-5,1.0
PF,1999,33.0,f,6-5,3.0
PF,2000,29.0,f,6-5,0.0
PF,2001,0.0,f,6-5,3.0
PF,2002,28.0,f,6-5,2.0
PF,2003,21.0,f,6-5,1.0
PF,2004,30.0,f,6-5,1.0
PF,2005,21.0,f,6-5,3.0
PF,2006,24.0,f,6-5,3.0
PF,2007,19.0,f,6-5,2.0
PF,2008,20.0,f,6-5,2.0
PF,1980,,f,u,
PF,1981,,f,u,
PF,1982,,f,u,
PF,1983,,f,u,
PF,1984,,f,u,
PF,1985,,f,u,
PF,1986,,f,u,
PF,1987,,f,u,
PF,1988,,f,u,
PF,1989,,f,u,
PF,1990,,f,u,
PF,1991,,f,u,
PF,1992,,f,u,
PF,1993,,f,u,
PF,1994,38.0,f,u,
PF,1995,,f,u,
PF,1996,37.0,f,u,
PF,1997,41.0,f,u,
PF,1998,34.0,f,u,
PF,1999,33.0,f,u,
PF,2000,29.0,f,u,
PF,2001,0.0,f,u,
PF,2002,28.0,f,u,
PF,2003,21.0,f,u,
PF,2004,30.0,f,u,
PF,2005,21.0,f,u,
PF,2006,24.0,f,u,
PF,2007,19.0,f,u,
PF,2008,20.0,f,u,1.0
PF,1980,,m,0-14,
PF,1981,,m,0-14,
PF,1982,,m,0-14,
PF,1983,,m,0-14,
PF,1984,,m,0-14,
PF,1985,,m,0-14,
PF,1986,,m,0-14,
PF,1987,,m,0-14,
PF,1988,,m,0-14,
PF,1989,,m,0-14,
PF,1990,,m,0-14,
PF,1991,,m,0-14,
PF,1992,,m,0-14,
PF,1993,,m,0-14,
PF,1994,38.0,m,0-14,
PF,1995,,m,0-14,
PF,1996,37.0,m,0-14,1.0
PF,1997,41.0,m,0-14,1.0
PF,1998,34.0,m,0-14,0.0
PF,1999,33.0,m,0-14,0.0
PF,2000,29.0,m,0-14,1.0
PF,2001,0.0,m,0-14,2.0
PF,2002,28.0,m,0-14,0.0
PF,2003,21.0,m,0-14,
PF,2004,30.0,m,0-14,1.0
PF,2005,21.0,m,0-14,0.0
PF,2006,24.0,m,0-14,1.0
PF,2007,19.0,m,0-14,
PF,2008,20.0,m,0-14,1.0
PF,1980,,m,0-4,
PF,1981,,m,0-4,
PF,1982,,m,0-4,
PF,1983,,m,0-4,
PF,1984,,m,0-4,
PF,1985,,m,0-4,
PF,1986,,m,0-4,
PF,1987,,m,0-4,
PF,1988,,m,0-4,
PF,1989,,m,0-4,
PF,1990,,m,0-4,
PF,1991,,m,0-4,
PF,1992,,m,0-4,
PF,1993,,m,0-4,
PF,1994,38.0,m,0-4,
PF,1995,,m,0-4,
PF,1996,37.0,m,0-4,
PF,1997,41.0,m,0-4,
PF,1998,34.0,m,0-4,
PF,1999,33.0,m,0-4,
PF,2000,29.0,m,0-4,
PF,2001,0.0,m,0-4,
PF,2002,28.0,m,0-4,
PF,2003,21.0,m,0-4,
PF,2004,30.0,m,0-4,
PF,2005,21.0,m,0-4,
PF,2006,24.0,m,0-4,
PF,2007,19.0,m,0-4,
PF,2008,20.0,m,0-4,0.0
PF,1980,,m,15-24,
PF,1981,,m,15-24,
PF,1982,,m,15-24,
PF,1983,,m,15-24,
PF,1984,,m,15-24,
PF,1985,,m,15-24,
PF,1986,,m,15-24,
PF,1987,,m,15-24,
PF,1988,,m,15-24,
PF,1989,,m,15-24,
PF,1990,,m,15-24,
PF,1991,,m,15-24,
PF,1992,,m,15-24,
PF,1993,,m,15-24,
PF,1994,38.0,m,15-24,
PF,1995,,m,15-24,
PF,1996,37.0,m,15-24,4.0
PF,1997,41.0,m,15-24,4.0
PF,1998,34.0,m,15-24,4.0
PF,1999,33.0,m,15-24,2.0
PF,2000,29.0,m,15-24,3.0
PF,2001,0.0,m,15-24,5.0
PF,2002,28.0,m,15-24,4.0
PF,2003,21.0,m,15-24,2.0
PF,2004,30.0,m,15-24,1.0
PF,2005,21.0,m,15-24,2.0
PF,2006,24.0,m,15-24,1.0
PF,2007,19.0,m,15-24,
PF,2008,20.0,m,15-24,3.0
PF,1980,,m,25-34,
PF,1981,,m,25-34,
PF,1982,,m,25-34,
PF,1983,,m,25-34,
PF,1984,,m,25-34,
PF,1985,,m,25-34,
PF,1986,,m,25-34,
PF,1987,,m,25-34,
PF,1988,,m,25-34,
PF,1989,,m,25-34,
PF,1990,,m,25-34,
PF,1991,,m,25-34,
PF,1992,,m,25-34,
PF,1993,,m,25-34,
PF,1994,38.0,m,25-34,
PF,1995,,m,25-34,
PF,1996,37.0,m,25-34,7.0
PF,1997,41.0,m,25-34,2.0
PF,1998,34.0,m,25-34,4.0
PF,1999,33.0,m,25-34,2.0
PF,2000,29.0,m,25-34,3.0
PF,2001,0.0,m,25-34,1.0
PF,2002,28.0,m,25-34,2.0
PF,2003,21.0,m,25-34,2.0
PF,2004,30.0,m,25-34,2.0
PF,2005,21.0,m,25-34,2.0
PF,2006,24.0,m,25-34,1.0
PF,2007,19.0,m,25-34,2.0
PF,2008,20.0,m,25-34,1.0
PF,1980,,m,35-44,
PF,1981,,m,35-44,
PF,1982,,m,35-44,
PF,1983,,m,35-44,
PF,1984,,m,35-44,
PF,1985,,m,35-44,
PF,1986,,m,35-44,
PF,1987,,m,35-44,
PF,1988,,m,35-44,
PF,1989,,m,35-44,
PF,1990,,m,35-44,
PF,1991,,m,35-44,
PF,1992,,m,35-44,
PF,1993,,m,35-44,
PF,1994,38.0,m,35-44,
PF,1995,,m,35-44,
PF,1996,37.0,m,35-44,5.0
PF,1997,41.0,m,35-44,4.0
PF,1998,34.0,m,35-44,3.0
PF,1999,33.0,m,35-44,2.0
PF,2000,29.0,m,35-44,4.0
PF,2001,0.0,m,35-44,2.0
PF,2002,28.0,m,35-44,1.0
PF,2003,21.0,m,35-44,1.0
PF,2004,30.0,m,35-44,3.0
PF,2005,21.0,m,35-44,2.0
PF,2006,24.0,m,35-44,3.0
PF,2007,19.0,m,35-44,2.0
PF,2008,20.0,m,35-44,1.0
PF,1980,,m,45-54,
PF,1981,,m,45-54,
PF,1982,,m,45-54,
PF,1983,,m,45-54,
PF,1984,,m,45-54,
PF,1985,,m,45-54,
PF,1986,,m,45-54,
PF,1987,,m,45-54,
PF,1988,,m,45-54,
PF,1989,,m,45-54,
PF,1990,,m,45-54,
PF,1991,,m,45-54,
PF,1992,,m,45-54,
PF,1993,,m,45-54,
PF,1994,38.0,m,45-54,
PF,1995,,m,45-54,
PF,1996,37.0,m,45-54,2.0
PF,1997,41.0,m,45-54,3.0
PF,1998,34.0,m,45-54,1.0
PF,1999,33.0,m,45-54,1.0
PF,2000,29.0,m,45-54,4.0
PF,2001,0.0,m,45-54,4.0
PF,2002,28.0,m,45-54,3.0
PF,2003,21.0,m,45-54,2.0
PF,2004,30.0,m,45-54,0.0
PF,2005,21.0,m,45-54,0.0
PF,2006,24.0,m,45-54,3.0
PF,2007,19.0,m,45-54,2.0
PF,2008,20.0,m,45-54,1.0
PF,1980,,m,5-14,
PF,1981,,m,5-14,
PF,1982,,m,5-14,
PF,1983,,m,5-14,
PF,1984,,m,5-14,
PF,1985,,m,5-14,
PF,1986,,m,5-14,
PF,1987,,m,5-14,
PF,1988,,m,5-14,
PF,1989,,m,5-14,
PF,1990,,m,5-14,
PF,1991,,m,5-14,
PF,1992,,m,5-14,
PF,1993,,m,5-14,
PF,1994,38.0,m,5-14,
PF,1995,,m,5-14,
PF,1996,37.0,m,5-14,
PF,1997,41.0,m,5-14,
PF,1998,34.0,m,5-14,
PF,1999,33.0,m,5-14,
PF,2000,29.0,m,5-14,
PF,2001,0.0,m,5-14,
PF,2002,28.0,m,5-14,
PF,2003,21.0,m,5-14,
PF,2004,30.0,m,5-14,
PF,2005,21.0,m,5-14,
PF,2006,24.0,m,5-14,
PF,2007,19.0,m,5-14,
